ThetaDeg;N;SkinDepth;IdealBcErrorPct;SkinBcErrorPct;BcAbsDiffPct;IdealEnergyTotalPct;SkinEnergyTotalPct;EnergyTotalAbsDiffPct;IdealReflectedPct;SkinReflectedPct;ReflectedAbsDiffPct;IdealTransmittedPct;SkinTransmittedPct;AbsorbedSkinPct
10;5;0.10000000000000001;2.2671849983974002;10.905296693329508;8.6381116949321068;100;100;0;7.1079980261428934;0.11822214163740666;6.9897758845054865;92.892001973857106;98.916583330285931;0.9651945280766504
10;5;0.01;2.2671849983974002;6.4837986466721755;4.2166136482747749;100;100;0;7.1079980261428934;6.7861605236687401;0.32183750247415333;92.892001973857106;89.845332565677452;3.3685069106538146
10;5;0.001;2.2671849983974002;3.0367387489446243;0.76955375054722397;100;100;0;7.1079980261428934;7.3349561253941982;0.22695809925130472;92.892001973857106;92.193973125333258;0.47107074927254394
10;10;0.10000000000000001;0.00049687364282853107;0.40087894580099115;0.40038207215816257;100;100;0;7.124202723415042;0.11750762752231901;7.0066950958927228;92.875797276584962;98.94217781416252;0.94031455831516764
10;10;0.01;0.00049687364282853107;0.39542761884642719;0.39493074520359861;100;99.999999999999972;2.8421709430404007E-14;7.124202723415042;6.7536260225239575;0.37057670089108452;92.875797276584962;89.949305596380228;3.2970683810958161
10;10;0.001;0.00049687364282853107;0.22879126382695145;0.22829439018412293;100;100;0;7.124202723415042;7.3732312654380436;0.24902854202300162;92.875797276584962;92.169129680865211;0.45763905369674268
10;20;0.10000000000000001;1.9802398201966787E-05;0.067230055128053495;0.067210252729851525;100;100;0;7.1241928162173878;0.11695477831132461;7.0072380379060633;92.875807183782612;98.941490698497361;0.94155452319131672
10;20;0.01;1.9802398201966787E-05;0.060399021058150135;0.060379218659948164;100;99.999999999999972;2.8421709430404007E-14;7.1241928162173878;6.7362145090064729;0.38797830721091486;92.875807183782612;89.934840066132168;3.3289454248613568
10;20;0.001;1.9802398201966787E-05;0.03595347553594079;0.03593367313773882;100;100;0;7.1241928162173878;7.3679091594379322;0.24371634322054447;92.875807183782612;92.14392986547179;0.48816097509027034
10;30;0.10000000000000001;7.368124472207316E-06;0.020963169748452901;0.020955801623980693;100;100;0;7.1241927438345121;0.11685205336477278;7.0073406904697393;92.875807256165487;98.941228234566466;0.9419197120687629
10;30;0.01;7.368124472207316E-06;0.018354518085211088;0.018347149960738877;100;100;0;7.1241927438345121;6.7330275558082908;0.39116518802622124;92.875807256165487;89.929116484284677;3.3378559599070372
10;30;0.001;7.368124472207316E-06;0.0091627942586503617;0.0091554261341781525;100;100;0;7.1241927438345121;7.3661446255932015;0.24195188175868942;92.875807256165487;92.134058419328895;0.49979695507790878
10;60;0.10000000000000001;8.0084294106000089E-07;0.0026328451125178683;0.0026320442695768084;100;100;0;7.1241927037892507;0.11679037821933594;7.0074023255699149;92.875807296210752;98.94122370802161;0.9419859137590626
10;60;0.01;8.0084294106000089E-07;0.0022449331838408412;0.0022441323408997813;100;99.999999999999972;2.8421709430404007E-14;7.1241927037892507;6.7311335103155621;0.39305919347368867;92.875807296210752;89.929039896540246;3.3398265931441955
10;60;0.001;8.0084294106000089E-07;0.000910127697464059;0.00090932685452299892;100;100;0;7.1241927037892507;7.3651110316164319;0.24091832782718115;92.875807296210752;92.132641734327819;0.50224723405574889
